year,month,day,season_name,hour_24h,beehive_temperature_c,beehive_humidity_percent,beehive_weight_kg,beehive_sound_db,beehive_activity_0_10,co2_ppm,voc_level,pollen_level,latitude,longitude,beehive_sun_exposure
2025,January,09,summer,18:00,30.4,80,54.50,54,5,483,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,09,summer,19:00,29.4,82,54.50,51,4,468,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,09,summer,20:00,28.4,83,54.40,48,3,458,Low,Medium,-35.0497,-58.4278,Sun
2025,January,09,summer,21:00,27.4,84,54.40,46,2,453,Low,Low,-35.0497,-58.4278,Sun
2025,January,09,summer,22:00,26.9,85,54.30,44,2,448,Low,Low,-35.0497,-58.4278,Sun
2025,January,09,summer,23:00,26.4,86,54.30,43,1,443,Low,Low,-35.0497,-58.4278,Sun
2025,January,10,summer,00:00,26.2,87,54.70,42,1,444,Low,Low,-35.0497,-58.4278,Sun
2025,January,10,summer,01:00,25.7,88,54.70,41,0,439,Low,Low,-35.0497,-58.4278,Sun
2025,January,10,summer,02:00,25.2,89,54.70,40,0,434,Low,Low,-35.0497,-58.4278,Sun
2025,January,10,summer,03:00,24.7,90,54.70,40,0,429,Low,Low,-35.0497,-58.4278,Sun
2025,January,10,summer,04:00,25.0,89,54.70,41,1,434,Low,Low,-35.0497,-58.4278,Sun
2025,January,10,summer,05:00,25.5,88,54.70,42,1,439,Low,Low,-35.0497,-58.4278,Sun
2025,January,10,summer,06:00,26.7,86,54.70,45,3,449,Low,Medium,-35.0497,-58.4278,Sun
2025,January,10,summer,07:00,28.2,84,54.80,48,4,459,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,10,summer,08:00,29.7,82,54.80,52,5,474,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,10,summer,09:00,31.2,79,54.90,55,6,489,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,10,summer,10:00,32.7,77,54.90,58,7,504,Medium,High,-35.0497,-58.4278,Sun
2025,January,10,summer,11:00,33.7,76,55.00,60,8,519,High,High,-35.0497,-58.4278,Sun
2025,January,10,summer,12:00,34.7,74,55.00,62,8,529,High,High,-35.0497,-58.4278,Sun
2025,January,10,summer,13:00,35.2,73,55.10,63,9,539,High,High,-35.0497,-58.4278,Sun
2025,January,10,summer,14:00,34.7,74,55.10,62,8,534,High,High,-35.0497,-58.4278,Sun
2025,January,10,summer,15:00,34.2,75,55.10,61,8,529,High,High,-35.0497,-58.4278,Sun
2025,January,10,summer,16:00,33.2,77,55.10,59,7,514,Medium,High,-35.0497,-58.4278,Sun
2025,January,10,summer,17:00,32.2,79,55.10,57,6,499,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,10,summer,18:00,30.7,81,55.00,54,5,484,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,10,summer,19:00,29.7,83,55.00,51,4,469,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,10,summer,20:00,28.7,84,54.90,48,3,459,Low,Medium,-35.0497,-58.4278,Sun
2025,January,10,summer,21:00,27.7,85,54.90,46,2,454,Low,Low,-35.0497,-58.4278,Sun
2025,January,10,summer,22:00,27.2,86,54.80,44,2,449,Low,Low,-35.0497,-58.4278,Sun
2025,January,10,summer,23:00,26.7,87,54.80,43,1,444,Low,Low,-35.0497,-58.4278,Sun
2025,January,11,summer,00:00,26.5,88,55.20,42,1,445,Low,Low,-35.0497,-58.4278,Sun
2025,January,11,summer,01:00,26.0,89,55.20,41,0,440,Low,Low,-35.0497,-58.4278,Sun
2025,January,11,summer,02:00,25.5,90,55.20,40,0,435,Low,Low,-35.0497,-58.4278,Sun
2025,January,11,summer,03:00,25.0,91,55.20,40,0,430,Low,Low,-35.0497,-58.4278,Sun
2025,January,11,summer,04:00,25.3,90,55.20,41,1,435,Low,Low,-35.0497,-58.4278,Sun
2025,January,11,summer,05:00,25.8,89,55.20,42,1,440,Low,Low,-35.0497,-58.4278,Sun
2025,January,11,summer,06:00,27.0,87,55.20,45,3,450,Low,Medium,-35.0497,-58.4278,Sun
2025,January,11,summer,07:00,28.5,85,55.30,48,4,460,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,11,summer,08:00,30.0,83,55.30,52,5,475,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,11,summer,09:00,31.5,80,55.40,55,6,490,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,11,summer,10:00,33.0,78,55.40,58,7,505,Medium,High,-35.0497,-58.4278,Sun
2025,January,11,summer,11:00,34.0,77,55.50,60,8,520,High,High,-35.0497,-58.4278,Sun
2025,January,11,summer,12:00,35.0,75,55.50,62,8,530,High,High,-35.0497,-58.4278,Sun
2025,January,11,summer,13:00,35.5,74,55.60,63,9,540,High,High,-35.0497,-58.4278,Sun
2025,January,11,summer,14:00,35.0,75,55.60,62,8,535,High,High,-35.0497,-58.4278,Sun
2025,January,11,summer,15:00,34.5,76,55.60,61,8,530,High,High,-35.0497,-58.4278,Sun
2025,January,11,summer,16:00,33.5,78,55.60,59,7,515,Medium,High,-35.0497,-58.4278,Sun
2025,January,11,summer,17:00,32.5,80,55.60,57,6,500,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,11,summer,18:00,31.0,82,55.50,54,5,485,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,11,summer,19:00,30.0,84,55.50,51,4,470,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,11,summer,20:00,29.0,85,55.40,48,3,460,Low,Medium,-35.0497,-58.4278,Sun
2025,January,11,summer,21:00,28.0,86,55.40,46,2,455,Low,Low,-35.0497,-58.4278,Sun
2025,January,11,summer,22:00,27.5,87,55.30,44,2,450,Low,Low,-35.0497,-58.4278,Sun
2025,January,11,summer,23:00,27.0,88,55.30,43,1,445,Low,Low,-35.0497,-58.4278,Sun
2025,January,12,summer,00:00,26.8,89,55.70,42,1,446,Low,Low,-35.0497,-58.4278,Sun
2025,January,12,summer,01:00,26.3,90,55.70,41,0,441,Low,Low,-35.0497,-58.4278,Sun
2025,January,12,summer,02:00,25.8,91,55.70,40,0,436,Low,Low,-35.0497,-58.4278,Sun
2025,January,12,summer,03:00,25.3,92,55.70,40,0,431,Low,Low,-35.0497,-58.4278,Sun
2025,January,12,summer,04:00,25.6,91,55.70,41,1,436,Low,Low,-35.0497,-58.4278,Sun
2025,January,12,summer,05:00,26.1,90,55.70,42,1,441,Low,Low,-35.0497,-58.4278,Sun
2025,January,12,summer,06:00,27.3,88,55.70,45,3,451,Low,Medium,-35.0497,-58.4278,Sun
2025,January,12,summer,07:00,28.8,86,55.80,48,4,461,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,12,summer,08:00,30.3,84,55.80,52,5,476,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,12,summer,09:00,31.8,81,55.90,55,6,491,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,12,summer,10:00,33.3,79,55.90,58,7,506,Medium,High,-35.0497,-58.4278,Sun
2025,January,12,summer,11:00,34.3,78,56.00,60,8,521,High,High,-35.0497,-58.4278,Sun
2025,January,12,summer,12:00,35.3,76,56.00,62,8,531,High,High,-35.0497,-58.4278,Sun
2025,January,12,summer,13:00,35.8,75,56.10,63,9,541,High,High,-35.0497,-58.4278,Sun
2025,January,12,summer,14:00,35.3,76,56.10,62,8,536,High,High,-35.0497,-58.4278,Sun
2025,January,12,summer,15:00,34.8,77,56.10,61,8,531,High,High,-35.0497,-58.4278,Sun
2025,January,12,summer,16:00,33.8,79,56.10,59,7,516,Medium,High,-35.0497,-58.4278,Sun
2025,January,12,summer,17:00,32.8,81,56.10,57,6,501,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,12,summer,18:00,31.3,83,56.00,54,5,486,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,12,summer,19:00,30.3,85,56.00,51,4,471,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,12,summer,20:00,29.3,86,55.90,48,3,461,Low,Medium,-35.0497,-58.4278,Sun
2025,January,12,summer,21:00,28.3,87,55.90,46,2,456,Low,Low,-35.0497,-58.4278,Sun
2025,January,12,summer,22:00,27.8,88,55.80,44,2,451,Low,Low,-35.0497,-58.4278,Sun
2025,January,12,summer,23:00,27.3,89,55.80,43,1,446,Low,Low,-35.0497,-58.4278,Sun
2025,January,13,summer,00:00,27.1,90,56.20,42,1,447,Low,Low,-35.0497,-58.4278,Sun
2025,January,13,summer,01:00,26.6,91,56.20,41,0,442,Low,Low,-35.0497,-58.4278,Sun
2025,January,13,summer,02:00,26.1,92,56.20,40,0,437,Low,Low,-35.0497,-58.4278,Sun
2025,January,13,summer,03:00,25.6,93,56.20,40,0,432,Low,Low,-35.0497,-58.4278,Sun
2025,January,13,summer,04:00,25.9,92,56.20,41,1,437,Low,Low,-35.0497,-58.4278,Sun
2025,January,13,summer,05:00,26.4,91,56.20,42,1,442,Low,Low,-35.0497,-58.4278,Sun
2025,January,13,summer,06:00,27.6,89,56.20,45,3,452,Low,Medium,-35.0497,-58.4278,Sun
2025,January,13,summer,07:00,29.1,87,56.30,48,4,462,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,13,summer,08:00,30.6,85,56.30,52,5,477,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,13,summer,09:00,32.1,82,56.40,55,6,492,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,13,summer,10:00,33.6,80,56.40,58,7,507,Medium,High,-35.0497,-58.4278,Sun
2025,January,13,summer,11:00,34.6,79,56.50,60,8,522,High,High,-35.0497,-58.4278,Sun
2025,January,13,summer,12:00,35.6,77,56.50,62,8,532,High,High,-35.0497,-58.4278,Sun
2025,January,13,summer,13:00,36.1,76,56.60,63,9,542,High,High,-35.0497,-58.4278,Sun
2025,January,13,summer,14:00,35.6,77,56.60,62,8,537,High,High,-35.0497,-58.4278,Sun
2025,January,13,summer,15:00,35.1,78,56.60,61,8,532,High,High,-35.0497,-58.4278,Sun
2025,January,13,summer,16:00,34.1,80,56.60,59,7,517,Medium,High,-35.0497,-58.4278,Sun
2025,January,13,summer,17:00,33.1,82,56.60,57,6,502,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,13,summer,18:00,31.6,84,56.50,54,5,487,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,13,summer,19:00,30.6,86,56.50,51,4,472,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,13,summer,20:00,29.6,87,56.40,48,3,462,Low,Medium,-35.0497,-58.4278,Sun
2025,January,13,summer,21:00,28.6,88,56.40,46,2,457,Low,Low,-35.0497,-58.4278,Sun
2025,January,13,summer,22:00,28.1,89,56.30,44,2,452,Low,Low,-35.0497,-58.4278,Sun
2025,January,13,summer,23:00,27.6,90,56.30,43,1,447,Low,Low,-35.0497,-58.4278,Sun
2025,January,14,summer,00:00,27.4,91,56.70,42,1,448,Low,Low,-35.0497,-58.4278,Sun
2025,January,14,summer,01:00,26.9,92,56.70,41,0,443,Low,Low,-35.0497,-58.4278,Sun
2025,January,14,summer,02:00,26.4,93,56.70,40,0,438,Low,Low,-35.0497,-58.4278,Sun
2025,January,14,summer,03:00,25.9,94,56.70,40,0,433,Low,Low,-35.0497,-58.4278,Sun
2025,January,14,summer,04:00,26.2,93,56.70,41,1,438,Low,Low,-35.0497,-58.4278,Sun
2025,January,14,summer,05:00,26.7,92,56.70,42,1,443,Low,Low,-35.0497,-58.4278,Sun
2025,January,14,summer,06:00,27.9,90,56.70,45,3,453,Low,Medium,-35.0497,-58.4278,Sun
2025,January,14,summer,07:00,29.4,88,56.80,48,4,463,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,14,summer,08:00,30.9,86,56.80,52,5,478,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,14,summer,09:00,32.4,83,56.90,55,6,493,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,14,summer,10:00,33.9,81,56.90,58,7,508,Medium,High,-35.0497,-58.4278,Sun
2025,January,14,summer,11:00,34.9,80,57.00,60,8,523,High,High,-35.0497,-58.4278,Sun
2025,January,14,summer,12:00,35.9,78,57.00,62,8,533,High,High,-35.0497,-58.4278,Sun
2025,January,14,summer,13:00,36.4,77,57.10,63,9,543,High,High,-35.0497,-58.4278,Sun
2025,January,14,summer,14:00,35.9,78,57.10,62,8,538,High,High,-35.0497,-58.4278,Sun
2025,January,14,summer,15:00,35.4,79,57.10,61,8,533,High,High,-35.0497,-58.4278,Sun
2025,January,14,summer,16:00,34.4,81,57.10,59,7,518,Medium,High,-35.0497,-58.4278,Sun
2025,January,14,summer,17:00,33.4,83,57.10,57,6,503,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,14,summer,18:00,31.9,85,57.00,54,5,488,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,14,summer,19:00,30.9,87,57.00,51,4,473,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,14,summer,20:00,29.9,88,56.90,48,3,463,Low,Medium,-35.0497,-58.4278,Sun
2025,January,14,summer,21:00,28.9,89,56.90,46,2,458,Low,Low,-35.0497,-58.4278,Sun
2025,January,14,summer,22:00,28.4,90,56.80,44,2,453,Low,Low,-35.0497,-58.4278,Sun
2025,January,14,summer,23:00,27.9,91,56.80,43,1,448,Low,Low,-35.0497,-58.4278,Sun
2025,January,15,summer,00:00,27.7,92,57.20,42,1,449,Low,Low,-35.0497,-58.4278,Sun
2025,January,15,summer,01:00,27.2,93,57.20,41,0,444,Low,Low,-35.0497,-58.4278,Sun
2025,January,15,summer,02:00,26.7,94,57.20,40,0,439,Low,Low,-35.0497,-58.4278,Sun
2025,January,15,summer,03:00,26.2,95,57.20,40,0,434,Low,Low,-35.0497,-58.4278,Sun
2025,January,15,summer,04:00,26.5,94,57.20,41,1,439,Low,Low,-35.0497,-58.4278,Sun
2025,January,15,summer,05:00,27.0,93,57.20,42,1,444,Low,Low,-35.0497,-58.4278,Sun
2025,January,15,summer,06:00,28.2,91,57.20,45,3,454,Low,Medium,-35.0497,-58.4278,Sun
2025,January,15,summer,07:00,29.7,89,57.30,48,4,464,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,15,summer,08:00,31.2,87,57.30,52,5,479,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,15,summer,09:00,32.7,84,57.40,55,6,494,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,15,summer,10:00,34.2,82,57.40,58,7,509,Medium,High,-35.0497,-58.4278,Sun
2025,January,15,summer,11:00,35.2,81,57.50,60,8,524,High,High,-35.0497,-58.4278,Sun
2025,January,15,summer,12:00,36.2,79,57.50,62,8,534,High,High,-35.0497,-58.4278,Sun
2025,January,15,summer,13:00,36.7,78,57.60,63,9,544,High,High,-35.0497,-58.4278,Sun
2025,January,15,summer,14:00,36.2,79,57.60,62,8,539,High,High,-35.0497,-58.4278,Sun
2025,January,15,summer,15:00,35.7,80,57.60,61,8,534,High,High,-35.0497,-58.4278,Sun
2025,January,15,summer,16:00,34.7,82,57.60,59,7,519,Medium,High,-35.0497,-58.4278,Sun
2025,January,15,summer,17:00,33.7,84,57.60,57,6,504,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,15,summer,18:00,32.2,86,57.50,54,5,489,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,15,summer,19:00,31.2,88,57.50,51,4,474,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,15,summer,20:00,30.2,89,57.40,48,3,464,Low,Medium,-35.0497,-58.4278,Sun
2025,January,15,summer,21:00,29.2,90,57.40,46,2,459,Low,Low,-35.0497,-58.4278,Sun
2025,January,15,summer,22:00,28.7,91,57.30,44,2,454,Low,Low,-35.0497,-58.4278,Sun
2025,January,15,summer,23:00,28.2,92,57.30,43,1,449,Low,Low,-35.0497,-58.4278,Sun
2025,January,16,summer,00:00,28.0,93,57.70,42,1,450,Low,Low,-35.0497,-58.4278,Sun
2025,January,16,summer,01:00,27.5,94,57.70,41,0,445,Low,Low,-35.0497,-58.4278,Sun
2025,January,16,summer,02:00,27.0,95,57.70,40,0,440,Low,Low,-35.0497,-58.4278,Sun
2025,January,16,summer,03:00,26.5,96,57.70,40,0,435,Low,Low,-35.0497,-58.4278,Sun
2025,January,16,summer,04:00,26.8,95,57.70,41,1,440,Low,Low,-35.0497,-58.4278,Sun
2025,January,16,summer,05:00,27.3,94,57.70,42,1,445,Low,Low,-35.0497,-58.4278,Sun
2025,January,16,summer,06:00,28.5,92,57.70,45,3,455,Low,Medium,-35.0497,-58.4278,Sun
2025,January,16,summer,07:00,30.0,90,57.80,48,4,465,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,16,summer,08:00,31.5,88,57.80,52,5,480,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,16,summer,09:00,33.0,85,57.90,55,6,495,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,16,summer,10:00,34.5,83,57.90,58,7,510,Medium,High,-35.0497,-58.4278,Sun
2025,January,16,summer,11:00,35.5,82,58.00,60,8,525,High,High,-35.0497,-58.4278,Sun
2025,January,16,summer,12:00,36.5,80,58.00,62,8,535,High,High,-35.0497,-58.4278,Sun
2025,January,16,summer,13:00,37.0,79,58.10,63,9,545,High,High,-35.0497,-58.4278,Sun
2025,January,16,summer,14:00,36.5,80,58.10,62,8,540,High,High,-35.0497,-58.4278,Sun
2025,January,16,summer,15:00,36.0,81,58.10,61,8,535,High,High,-35.0497,-58.4278,Sun
2025,January,16,summer,16:00,35.0,83,58.10,59,7,520,Medium,High,-35.0497,-58.4278,Sun
2025,January,16,summer,17:00,34.0,85,58.10,57,6,505,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,16,summer,18:00,32.5,87,58.00,54,5,490,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,16,summer,19:00,31.5,89,58.00,51,4,475,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,16,summer,20:00,30.5,90,57.90,48,3,465,Low,Medium,-35.0497,-58.4278,Sun
2025,January,16,summer,21:00,29.5,91,57.90,46,2,460,Low,Low,-35.0497,-58.4278,Sun
2025,January,16,summer,22:00,29.0,92,57.80,44,2,455,Low,Low,-35.0497,-58.4278,Sun
2025,January,16,summer,23:00,28.5,93,57.80,43,1,450,Low,Low,-35.0497,-58.4278,Sun
2025,January,17,summer,00:00,28.3,94,58.20,42,1,451,Low,Low,-35.0497,-58.4278,Sun
2025,January,17,summer,01:00,27.8,95,58.20,41,0,446,Low,Low,-35.0497,-58.4278,Sun
2025,January,17,summer,02:00,27.3,96,58.20,40,0,441,Low,Low,-35.0497,-58.4278,Sun
2025,January,17,summer,03:00,26.8,97,58.20,40,0,436,Low,Low,-35.0497,-58.4278,Sun
2025,January,17,summer,04:00,27.1,96,58.20,41,1,441,Low,Low,-35.0497,-58.4278,Sun
2025,January,17,summer,05:00,27.6,95,58.20,42,1,446,Low,Low,-35.0497,-58.4278,Sun
2025,January,17,summer,06:00,28.8,93,58.20,45,3,456,Low,Medium,-35.0497,-58.4278,Sun
2025,January,17,summer,07:00,30.3,91,58.30,48,4,466,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,17,summer,08:00,31.8,89,58.30,52,5,481,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,17,summer,09:00,33.3,86,58.40,55,6,496,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,17,summer,10:00,34.8,84,58.40,58,7,511,Medium,High,-35.0497,-58.4278,Sun
2025,January,17,summer,11:00,35.8,83,58.50,60,8,526,High,High,-35.0497,-58.4278,Sun
2025,January,17,summer,12:00,36.8,81,58.50,62,8,536,High,High,-35.0497,-58.4278,Sun
2025,January,17,summer,13:00,37.3,80,58.60,63,9,546,High,High,-35.0497,-58.4278,Sun
2025,January,17,summer,14:00,36.8,81,58.60,62,8,541,High,High,-35.0497,-58.4278,Sun
2025,January,17,summer,15:00,36.3,82,58.60,61,8,536,High,High,-35.0497,-58.4278,Sun
2025,January,17,summer,16:00,35.3,84,58.60,59,7,521,Medium,High,-35.0497,-58.4278,Sun
2025,January,17,summer,17:00,34.3,86,58.60,57,6,506,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,17,summer,18:00,32.8,88,58.50,54,5,491,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,17,summer,19:00,31.8,90,58.50,51,4,476,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,17,summer,20:00,30.8,91,58.40,48,3,466,Low,Medium,-35.0497,-58.4278,Sun
2025,January,17,summer,21:00,29.8,92,58.40,46,2,461,Low,Low,-35.0497,-58.4278,Sun
2025,January,17,summer,22:00,29.3,93,58.30,44,2,456,Low,Low,-35.0497,-58.4278,Sun
2025,January,17,summer,23:00,28.8,94,58.30,43,1,451,Low,Low,-35.0497,-58.4278,Sun
2025,January,18,summer,00:00,28.6,95,58.70,42,1,452,Low,Low,-35.0497,-58.4278,Sun
2025,January,18,summer,01:00,28.1,96,58.70,41,0,447,Low,Low,-35.0497,-58.4278,Sun
2025,January,18,summer,02:00,27.6,97,58.70,40,0,442,Low,Low,-35.0497,-58.4278,Sun
2025,January,18,summer,03:00,27.1,98,58.70,40,0,437,Low,Low,-35.0497,-58.4278,Sun
2025,January,18,summer,04:00,27.4,97,58.70,41,1,442,Low,Low,-35.0497,-58.4278,Sun
2025,January,18,summer,05:00,27.9,96,58.70,42,1,447,Low,Low,-35.0497,-58.4278,Sun
2025,January,18,summer,06:00,29.1,94,58.70,45,3,457,Low,Medium,-35.0497,-58.4278,Sun
2025,January,18,summer,07:00,30.6,92,58.80,48,4,467,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,18,summer,08:00,32.1,90,58.80,52,5,482,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,18,summer,09:00,33.6,87,58.90,55,6,497,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,18,summer,10:00,35.1,85,58.90,58,7,512,Medium,High,-35.0497,-58.4278,Sun
2025,January,18,summer,11:00,36.1,84,59.00,60,8,527,High,High,-35.0497,-58.4278,Sun
2025,January,18,summer,12:00,37.1,82,59.00,62,8,537,High,High,-35.0497,-58.4278,Sun
2025,January,18,summer,13:00,37.6,81,59.10,63,9,547,High,High,-35.0497,-58.4278,Sun
2025,January,18,summer,14:00,37.1,82,59.10,62,8,542,High,High,-35.0497,-58.4278,Sun
2025,January,18,summer,15:00,36.6,83,59.10,61,8,537,High,High,-35.0497,-58.4278,Sun
2025,January,18,summer,16:00,35.6,85,59.10,59,7,522,Medium,High,-35.0497,-58.4278,Sun
2025,January,18,summer,17:00,34.6,87,59.10,57,6,507,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,18,summer,18:00,33.1,89,59.00,54,5,492,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,18,summer,19:00,32.1,91,59.00,51,4,477,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,18,summer,20:00,31.1,92,58.90,48,3,467,Low,Medium,-35.0497,-58.4278,Sun
2025,January,18,summer,21:00,30.1,93,58.90,46,2,462,Low,Low,-35.0497,-58.4278,Sun
2025,January,18,summer,22:00,29.6,94,58.80,44,2,457,Low,Low,-35.0497,-58.4278,Sun
2025,January,18,summer,23:00,29.1,95,58.80,43,1,452,Low,Low,-35.0497,-58.4278,Sun
2025,January,19,summer,00:00,28.9,96,59.20,42,1,453,Low,Low,-35.0497,-58.4278,Sun
2025,January,19,summer,01:00,28.4,97,59.20,41,0,448,Low,Low,-35.0497,-58.4278,Sun
2025,January,19,summer,02:00,27.9,98,59.20,40,0,443,Low,Low,-35.0497,-58.4278,Sun
2025,January,19,summer,03:00,27.4,99,59.20,40,0,438,Low,Low,-35.0497,-58.4278,Sun
2025,January,19,summer,04:00,27.7,98,59.20,41,1,443,Low,Low,-35.0497,-58.4278,Sun
2025,January,19,summer,05:00,28.2,97,59.20,42,1,448,Low,Low,-35.0497,-58.4278,Sun
2025,January,19,summer,06:00,29.4,95,59.20,45,3,458,Low,Medium,-35.0497,-58.4278,Sun
2025,January,19,summer,07:00,30.9,93,59.30,48,4,468,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,19,summer,08:00,32.4,91,59.30,52,5,483,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,19,summer,09:00,33.9,88,59.40,55,6,498,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,19,summer,10:00,35.4,86,59.40,58,7,513,Medium,High,-35.0497,-58.4278,Sun
2025,January,19,summer,11:00,36.4,85,59.50,60,8,528,High,High,-35.0497,-58.4278,Sun
2025,January,19,summer,12:00,37.4,83,59.50,62,8,538,High,High,-35.0497,-58.4278,Sun
2025,January,19,summer,13:00,37.9,82,59.60,63,9,548,High,High,-35.0497,-58.4278,Sun
2025,January,19,summer,14:00,37.4,83,59.60,62,8,543,High,High,-35.0497,-58.4278,Sun
2025,January,19,summer,15:00,36.9,84,59.60,61,8,538,High,High,-35.0497,-58.4278,Sun
2025,January,19,summer,16:00,35.9,86,59.60,59,7,523,Medium,High,-35.0497,-58.4278,Sun
2025,January,19,summer,17:00,34.9,88,59.60,57,6,508,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,19,summer,18:00,33.4,90,59.50,54,5,493,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,19,summer,19:00,32.4,92,59.50,51,4,478,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,19,summer,20:00,31.4,93,59.40,48,3,468,Low,Medium,-35.0497,-58.4278,Sun
2025,January,19,summer,21:00,30.4,94,59.40,46,2,463,Low,Low,-35.0497,-58.4278,Sun
2025,January,19,summer,22:00,29.9,95,59.30,44,2,458,Low,Low,-35.0497,-58.4278,Sun
2025,January,19,summer,23:00,29.4,96,59.30,43,1,453,Low,Low,-35.0497,-58.4278,Sun
2025,January,20,summer,00:00,29.2,97,59.70,42,1,454,Low,Low,-35.0497,-58.4278,Sun
2025,January,20,summer,01:00,28.7,98,59.70,41,0,449,Low,Low,-35.0497,-58.4278,Sun
2025,January,20,summer,02:00,28.2,99,59.70,40,0,444,Low,Low,-35.0497,-58.4278,Sun
2025,January,20,summer,03:00,27.7,100,59.70,40,0,439,Low,Low,-35.0497,-58.4278,Sun
2025,January,20,summer,04:00,28.0,99,59.70,41,1,444,Low,Low,-35.0497,-58.4278,Sun
2025,January,20,summer,05:00,28.5,98,59.70,42,1,449,Low,Low,-35.0497,-58.4278,Sun
2025,January,20,summer,06:00,29.7,96,59.70,45,3,459,Low,Medium,-35.0497,-58.4278,Sun
2025,January,20,summer,07:00,31.2,94,59.80,48,4,469,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,20,summer,08:00,32.7,92,59.80,52,5,484,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,20,summer,09:00,34.2,89,59.90,55,6,499,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,20,summer,10:00,35.7,87,59.90,58,7,514,Medium,High,-35.0497,-58.4278,Sun
2025,January,20,summer,11:00,36.7,86,60.00,60,8,529,High,High,-35.0497,-58.4278,Sun
2025,January,20,summer,12:00,37.7,84,60.00,62,8,539,High,High,-35.0497,-58.4278,Sun
2025,January,20,summer,13:00,38.2,83,60.10,63,9,549,High,High,-35.0497,-58.4278,Sun
2025,January,20,summer,14:00,37.7,84,60.10,62,8,544,High,High,-35.0497,-58.4278,Sun
2025,January,20,summer,15:00,37.2,85,60.10,61,8,539,High,High,-35.0497,-58.4278,Sun
2025,January,20,summer,16:00,36.2,87,60.10,59,7,524,Medium,High,-35.0497,-58.4278,Sun
2025,January,20,summer,17:00,35.2,89,60.10,57,6,509,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,20,summer,18:00,33.7,91,60.00,54,5,494,Medium,Medium,-35.0497,-58.4278,Sun
2025,January,20,summer,19:00,32.7,93,60.00,51,4,479,Medium,Medium,-35.0497,-58.4278,Sun
